algorithm,threads,n,alphabet,time,cache-misses
prs,9,1000000,2046,0.097986,190837
prs,10,1000000,2046,0.096639,71008
prs,11,1000000,2046,0.097219,75960
prs,12,1000000,2046,0.095026,77363
prs,1,1000000,2046,0.192190,50972
prs,2,1000000,2046,0.135623,73935
prs,3,1000000,2046,0.120933,58693
prs,4,1000000,2046,0.109192,66887
prs,5,1000000,2046,0.106019,64627
prs,6,1000000,2046,0.103384,73752
prs,7,1000000,2046,0.102089,75507
prs,8,1000000,2046,0.098829,56071
prs,9,1000000,2046,0.097827,88571
prs,10,1000000,2046,0.096791,77136
prs,11,1000000,2046,0.095960,76622
prs,12,1000000,2046,0.096284,88517
prs,1,1000000,2046,0.194857,44362
prs,2,1000000,2046,0.136092,77654
prs,3,1000000,2046,0.121181,63306
prs,4,1000000,2046,0.109261,75337
prs,5,1000000,2046,0.106134,79824
prs,6,1000000,2046,0.103064,71170
prs,7,1000000,2046,0.101449,65120
prs,8,1000000,2046,0.098627,64605
prs,9,1000000,2046,0.098151,79410
prs,10,1000000,2046,0.096911,83905
prs,11,1000000,2046,0.095695,78206
prs,12,1000000,2046,0.096666,81274
pqs,1,1000000,32768,0.299090,47950
pqs,2,1000000,32768,0.156964,88240
pqs,3,1000000,32768,0.111433,63674
pqs,4,1000000,32768,0.089754,74525
pqs,5,1000000,32768,0.076487,65936
pqs,6,1000000,32768,0.068675,60834
pqs,7,1000000,32768,0.062612,72859
pqs,8,1000000,32768,0.058245,80728
pqs,9,1000000,32768,0.058597,74662
pqs,10,1000000,32768,0.052157,92422
pqs,11,1000000,32768,0.050184,102006
pqs,12,1000000,32768,0.048062,105791
pqs,1,1000000,32768,0.299335,46044
pqs,2,1000000,32768,0.156567,34301
pqs,3,1000000,32768,0.110851,57331
pqs,4,1000000,32768,0.089463,69468
pqs,5,1000000,32768,0.076400,70147
pqs,6,1000000,32768,0.068547,73887
pqs,7,1000000,32768,0.062036,70793
pqs,8,1000000,32768,0.058765,71606
pqs,9,1000000,32768,0.054488,88584
pqs,10,1000000,32768,0.051659,90469
pqs,11,1000000,32768,0.049316,92338
pqs,12,1000000,32768,0.047677,98886
pqs,1,1000000,32768,0.299026,43541
pqs,2,1000000,32768,0.157099,41451
pqs,3,1000000,32768,0.111402,58329
pqs,4,1000000,32768,0.089855,72889
pqs,5,1000000,32768,0.076673,71106
pqs,6,1000000,32768,0.068107,72969
pqs,7,1000000,32768,0.062789,84144
pqs,8,1000000,32768,0.058266,81346
pqs,9,1000000,32768,0.055087,92656
pqs,10,1000000,32768,0.051750,103017
pqs,11,1000000,32768,0.049664,90607
pqs,12,1000000,32768,0.047999,95531
pms,1,1000000,32768,0.346862,108493
pms,2,1000000,32768,0.173054,91863
pms,3,1000000,32768,0.116310,122368
pms,4,1000000,32768,0.087828,139723
pms,5,1000000,32768,0.070958,151241
pms,6,1000000,32768,0.059248,161056
pms,7,1000000,32768,0.051510,155181
pms,8,1000000,32768,0.045502,174030
pms,9,1000000,32768,0.040830,191574
pms,10,1000000,32768,0.037218,192462
pms,11,1000000,32768,0.033514,203099
pms,12,1000000,32768,0.031803,213048
pms,1,1000000,32768,0.346995,100603
pms,2,1000000,32768,0.173057,143494
pms,3,1000000,32768,0.115796,140846
pms,4,1000000,32768,0.087797,172399
pms,5,1000000,32768,0.071103,133339
pms,6,1000000,32768,0.059640,179233
pms,7,1000000,32768,0.051090,178358
pms,8,1000000,32768,0.045777,181644
pms,9,1000000,32768,0.041107,190620
pms,10,1000000,32768,0.037452,182672
pms,11,1000000,32768,0.036946,211558
pms,12,1000000,32768,0.032283,209850
pms,1,1000000,32768,0.342983,100870
pms,2,1000000,32768,0.172087,101052
pms,3,1000000,32768,0.115701,133288
pms,4,1000000,32768,0.088047,161664
pms,5,1000000,32768,0.071105,159527
pms,6,1000000,32768,0.059541,142394
pms,7,1000000,32768,0.052114,160522
pms,8,1000000,32768,0.045178,175945
pms,9,1000000,32768,0.041848,185227
pms,10,1000000,32768,0.037049,194380
pms,11,1000000,32768,0.031871,196424
pms,12,1000000,32768,0.023034,204912
pcs,1,1000000,32768,0.094531,185802
pcs,2,1000000,32768,0.159637,1807586
pcs,3,1000000,32768,0.162775,1778078
pcs,4,1000000,32768,0.198839,2453368
pcs,5,1000000,32768,0.216605,2933097
pcs,6,1000000,32768,0.220585,2587022
pcs,7,1000000,32768,0.307708,5042511
pcs,8,1000000,32768,0.366931,6083879
pcs,9,1000000,32768,0.334849,5397961
pcs,10,1000000,32768,0.332381,5461789
pcs,11,1000000,32768,0.412244,6858868
pcs,12,1000000,32768,0.397728,6713380
pcs,1,1000000,32768,0.095961,202844
pcs,2,1000000,32768,0.159972,1783438
pcs,3,1000000,32768,0.154565,1948008
pcs,4,1000000,32768,0.197223,2444938
pcs,5,1000000,32768,0.235423,2663284
pcs,6,1000000,32768,0.261054,3841321
pcs,7,1000000,32768,0.254358,3184422
pcs,8,1000000,32768,0.272526,3467146
pcs,9,1000000,32768,0.382984,6553919
pcs,10,1000000,32768,0.339488,5935504
pcs,11,1000000,32768,0.418931,7796568
pcs,12,1000000,32768,0.432640,8524695
pcs,1,1000000,32768,0.097875,186353
pcs,2,1000000,32768,0.162724,1821087
pcs,3,1000000,32768,0.156942,1902549
pcs,4,1000000,32768,0.192409,2484211
pcs,5,1000000,32768,0.222366,3300138
pcs,6,1000000,32768,0.258835,3620220
pcs,7,1000000,32768,0.321505,5201066
pcs,8,1000000,32768,0.274913,3466959
pcs,9,1000000,32768,0.382791,6912703
pcs,10,1000000,32768,0.382840,7331990
pcs,11,1000000,32768,0.414096,7324885
pcs,12,1000000,32768,0.445025,9189328
prs,1,1000000,32768,0.232760,59775
prs,2,1000000,32768,0.147850,87473
prs,3,1000000,32768,0.124735,64311
prs,4,1000000,32768,0.109126,70720
prs,5,1000000,32768,0.103710,75460
prs,6,1000000,32768,0.098519,91833
prs,7,1000000,32768,0.096361,81147
prs,8,1000000,32768,0.092369,70647
prs,9,1000000,32768,0.090462,80064
prs,10,1000000,32768,0.089060,84984
prs,11,1000000,32768,0.087740,77242
prs,12,1000000,32768,0.086960,88838
prs,1,1000000,32768,0.230869,50347
prs,2,1000000,32768,0.147662,87993
prs,3,1000000,32768,0.125114,67944
prs,4,1000000,32768,0.108999,77469
prs,5,1000000,32768,0.103667,76814
prs,6,1000000,32768,0.098897,85884
prs,7,1000000,32768,0.096288,74245
prs,8,1000000,32768,0.092414,73513
prs,9,1000000,32768,0.089968,80645
prs,10,1000000,32768,0.089024,74489
prs,11,1000000,32768,0.089192,84846
prs,12,1000000,32768,0.087596,89120
prs,1,1000000,32768,0.231988,47735
prs,2,1000000,32768,0.147658,28472
prs,3,1000000,32768,0.124928,61323
prs,4,1000000,32768,0.109464,63891
prs,5,1000000,32768,0.103519,71905
prs,6,1000000,32768,0.097915,69402
prs,7,1000000,32768,0.096197,76939
prs,8,1000000,32768,0.091956,80036
prs,9,1000000,32768,0.090298,85575
prs,10,1000000,32768,0.090707,78681
prs,11,1000000,32768,0.088253,74052
prs,12,1000000,32768,0.086104,89380
pqs,1,1000000,1048576,0.334582,48329
pqs,2,1000000,1048576,0.172795,84224
pqs,3,1000000,1048576,0.120055,65244
pqs,4,1000000,1048576,0.094210,75924
pqs,5,1000000,1048576,0.079161,62522
pqs,6,1000000,1048576,0.069345,71596
pqs,7,1000000,1048576,0.062898,81033
pqs,8,1000000,1048576,0.058634,96795
pqs,9,1000000,1048576,0.056291,100201
pqs,10,1000000,1048576,0.053971,102581
pqs,11,1000000,1048576,0.052181,127048
pqs,12,1000000,1048576,0.049756,123464
pqs,1,1000000,1048576,0.335153,50072
pqs,2,1000000,1048576,0.172439,30461
pqs,3,1000000,1048576,0.119709,57201
pqs,4,1000000,1048576,0.094077,71393
pqs,5,1000000,1048576,0.079288,70238
pqs,6,1000000,1048576,0.069323,69310
pqs,7,1000000,1048576,0.063373,72872
pqs,8,1000000,1048576,0.058457,83311
pqs,9,1000000,1048576,0.055640,105560
pqs,10,1000000,1048576,0.054239,106496
pqs,11,1000000,1048576,0.052002,115961
pqs,12,1000000,1048576,0.050605,116097
pqs,1,1000000,1048576,0.335471,53102
pqs,2,1000000,1048576,0.172924,80704
pqs,3,1000000,1048576,0.119977,55821
pqs,4,1000000,1048576,0.094010,70100
pqs,5,1000000,1048576,0.078943,61983
pqs,6,1000000,1048576,0.069417,61663
pqs,7,1000000,1048576,0.062593,93905
pqs,8,1000000,1048576,0.058645,78641
pqs,9,1000000,1048576,0.056193,95645
pqs,10,1000000,1048576,0.053306,102529
pqs,11,1000000,1048576,0.050691,122899
pqs,12,1000000,1048576,0.052477,109151
pms,1,1000000,1048576,0.362488,126932
pms,2,1000000,1048576,0.180536,107686
pms,3,1000000,1048576,0.121152,137519
pms,4,1000000,1048576,0.091291,151468
pms,5,1000000,1048576,0.073688,155125
pms,6,1000000,1048576,0.061888,169627
pms,7,1000000,1048576,0.053595,165475
pms,8,1000000,1048576,0.047501,177038
pms,9,1000000,1048576,0.042333,200339
pms,10,1000000,1048576,0.038289,198888
pms,11,1000000,1048576,0.035182,211214
pms,12,1000000,1048576,0.034912,208331
pms,1,1000000,1048576,0.361681,107097
pms,2,1000000,1048576,0.180237,138979
pms,3,1000000,1048576,0.121005,134125
pms,4,1000000,1048576,0.091412,141103
pms,5,1000000,1048576,0.073679,140989
pms,6,1000000,1048576,0.061437,168707
pms,7,1000000,1048576,0.054178,162115
pms,8,1000000,1048576,0.047346,172633
pms,9,1000000,1048576,0.042881,179975
pms,10,1000000,1048576,0.038824,199352
pms,11,1000000,1048576,0.036143,210574
pms,12,1000000,1048576,0.034477,217417
pms,1,1000000,1048576,0.360031,104781
pms,2,1000000,1048576,0.180323,145410
pms,3,1000000,1048576,0.121051,132964
pms,4,1000000,1048576,0.091572,148845
pms,5,1000000,1048576,0.073641,176497
pms,6,1000000,1048576,0.061732,155818
pms,7,1000000,1048576,0.053651,169468
pms,8,1000000,1048576,0.047039,174682
pms,9,1000000,1048576,0.042563,158178
pms,10,1000000,1048576,0.035027,195828
pms,11,1000000,1048576,0.035058,204991
pms,12,1000000,1048576,0.035260,209918
pcs,1,1000000,1048576,1.663763,4560525
pcs,2,1000000,1048576,3.565701,21663649
pcs,3,1000000,1048576,3.792880,25749956
pcs,4,1000000,1048576,4.203487,20556684
pcs,5,1000000,1048576,6.256838,61391689
pcs,6,1000000,1048576,7.298956,78674526
pcs,7,1000000,1048576,8.992365,110636485
pcs,8,1000000,1048576,10.959770,139640753
pcs,9,1000000,1048576,10.495028,166589441
pcs,10,1000000,1048576,11.896283,185912300
pcs,11,1000000,1048576,12.582292,223947958
pcs,12,1000000,1048576,13.440126,254410773
pcs,1,1000000,1048576,1.794078,4603078
pcs,2,1000000,1048576,3.517254,24766805
pcs,3,1000000,1048576,3.879166,26492160
pcs,4,1000000,1048576,5.097059,47359546
pcs,5,1000000,1048576,6.519784,63091355
pcs,6,1000000,1048576,7.737511,87870326
pcs,7,1000000,1048576,9.090091,108433376
pcs,8,1000000,1048576,10.059511,123575170
pcs,9,1000000,1048576,9.081310,111941638
pcs,10,1000000,1048576,11.184168,181506321
pcs,11,1000000,1048576,13.283682,233752081
pcs,12,1000000,1048576,13.237838,244055419
pcs,1,1000000,1048576,1.728394,4590416
pcs,2,1000000,1048576,3.543430,25013731
pcs,3,1000000,1048576,4.169361,26727610
pcs,4,1000000,1048576,5.158605,48436698
pcs,5,1000000,1048576,6.165462,64358828
pcs,6,1000000,1048576,7.572566,84068780
pcs,7,1000000,1048576,8.961022,106202662
pcs,8,1000000,1048576,8.007089,68658197
pcs,9,1000000,1048576,10.542396,165717837
pcs,10,1000000,1048576,11.745586,188345445
pcs,11,1000000,1048576,12.166295,213581336
pcs,12,1000000,1048576,13.746663,258756623
prs,1,1000000,1048576,0.355043,75790
prs,2,1000000,1048576,0.205718,32977
prs,3,1000000,1048576,0.156416,66185
prs,4,1000000,1048576,0.129304,82179
prs,5,1000000,1048576,0.116679,182978
prs,6,1000000,1048576,0.106386,69684
prs,7,1000000,1048576,0.099923,56190
prs,8,1000000,1048576,0.095604,218049
prs,9,1000000,1048576,0.091672,175693
prs,10,1000000,1048576,0.088454,143016
prs,11,1000000,1048576,0.085850,90420
prs,12,1000000,1048576,0.083930,250413
prs,1,1000000,1048576,0.362029,47193
prs,2,1000000,1048576,0.205903,163352
prs,3,1000000,1048576,0.156090,65226
prs,4,1000000,1048576,0.128308,61987
prs,5,1000000,1048576,0.116428,173973
prs,6,1000000,1048576,0.107455,247380
prs,7,1000000,1048576,0.099870,74369
prs,8,1000000,1048576,0.094244,69083
prs,9,1000000,1048576,0.090913,85602
prs,10,1000000,1048576,0.087718,127821
prs,11,1000000,1048576,0.085650,207300
prs,12,1000000,1048576,0.085388,153769
prs,1,1000000,1048576,0.356415,54219
prs,2,1000000,1048576,0.206124,215439
prs,3,1000000,1048576,0.156162,71665
prs,4,1000000,1048576,0.129665,147354
prs,5,1000000,1048576,0.115627,58182
prs,6,1000000,1048576,0.107159,156197
prs,7,1000000,1048576,0.102023,254484
prs,8,1000000,1048576,0.094035,100313
prs,9,1000000,1048576,0.091544,198255
prs,10,1000000,1048576,0.087752,174825
prs,11,1000000,1048576,0.086797,181791
prs,12,1000000,1048576,0.083837,100963
pqs,1,10000000,256,1.469375,718347
pqs,2,10000000,256,0.811468,746920
pqs,3,10000000,256,0.621596,771598
pqs,4,10000000,256,0.521666,798693
pqs,5,10000000,256,0.471613,815734
pqs,6,10000000,256,0.444394,817327
pqs,7,10000000,256,0.428294,829707
pqs,8,10000000,256,0.400145,837722
pqs,9,10000000,256,0.402566,854520
pqs,10,10000000,256,0.379237,854497
pqs,11,10000000,256,0.370022,869541
pqs,12,10000000,256,0.366919,874070
pqs,1,10000000,256,1.466156,734201
pqs,2,10000000,256,0.811113,755851
pqs,3,10000000,256,0.624325,777200
pqs,4,10000000,256,0.527231,807128
pqs,5,10000000,256,0.481397,806779
pqs,6,10000000,256,0.442657,831786
pqs,7,10000000,256,0.426484,840863
pqs,8,10000000,256,0.423765,841375
pqs,9,10000000,256,0.388132,855635
pqs,10,10000000,256,0.379561,847818
pqs,11,10000000,256,0.375661,862369
pqs,12,10000000,256,0.368733,868576
pqs,1,10000000,256,1.469694,737799
pqs,2,10000000,256,0.807917,748574
pqs,3,10000000,256,0.625321,776564
pqs,4,10000000,256,0.526287,797157
pqs,5,10000000,256,0.471309,801312
pqs,6,10000000,256,0.443317,822093
pqs,7,10000000,256,0.433844,840928
pqs,8,10000000,256,0.412343,851258
pqs,9,10000000,256,0.394714,859896
pqs,10,10000000,256,0.379612,864259
pqs,11,10000000,256,0.369936,865301
pqs,12,10000000,256,0.364410,883771
pms,1,10000000,256,2.771747,3442753
pms,2,10000000,256,1.460892,3563483
pms,3,10000000,256,0.977682,3811371
pms,4,10000000,256,0.733974,4330853
pms,5,10000000,256,0.590444,4222003
pms,6,10000000,256,0.493886,4304299
pms,7,10000000,256,0.425436,4506538
pms,8,10000000,256,0.374202,4728570
pms,9,10000000,256,0.334799,4881647
pms,10,10000000,256,0.302232,4919660
pms,11,10000000,256,0.277460,5018181
pms,12,10000000,256,0.257164,5532587
pms,1,10000000,256,2.769805,3411187
pms,2,10000000,256,1.458494,3507392
pms,3,10000000,256,0.977642,3855019
pms,4,10000000,256,0.734387,4050839
pms,5,10000000,256,0.590388,4095018
pms,6,10000000,256,0.493170,4454488
pms,7,10000000,256,0.423557,4293499
pms,8,10000000,256,0.373336,4675609
pms,9,10000000,256,0.333722,4815478
pms,10,10000000,256,0.305149,5250609
pms,11,10000000,256,0.275641,4980266
pms,12,10000000,256,0.253761,4959448
pms,1,10000000,256,2.771047,3455936
pms,2,10000000,256,1.474566,4072135
pms,3,10000000,256,0.986921,4506300
pms,4,10000000,256,0.733190,3944701
pms,5,10000000,256,0.595920,4529434
pms,6,10000000,256,0.493100,4355566
pms,7,10000000,256,0.425255,4712935
pms,8,10000000,256,0.375555,4923964
pms,9,10000000,256,0.336206,4968805
pms,10,10000000,256,0.304223,5107544
pms,11,10000000,256,0.277298,5250418
pms,12,10000000,256,0.255324,5008391
pcs,1,10000000,256,0.215482,1472831
pcs,2,10000000,256,0.503442,18420965
pcs,3,10000000,256,0.357930,14601931
pcs,4,10000000,256,0.330469,14150236
pcs,5,10000000,256,0.344519,20457827
pcs,6,10000000,256,0.336844,23282568
pcs,7,10000000,256,0.315660,20398842
pcs,8,10000000,256,0.288453,20854328
pcs,9,10000000,256,0.271806,20771792
pcs,10,10000000,256,0.268834,21085051
pcs,11,10000000,256,0.251872,21378780
pcs,12,10000000,256,0.250427,21436468
pcs,1,10000000,256,0.212706,1460667
pcs,2,10000000,256,0.494664,17724474
pcs,3,10000000,256,0.372920,15186686
pcs,4,10000000,256,0.387140,21306924
pcs,5,10000000,256,0.353368,20773947
pcs,6,10000000,256,0.338729,23338927
pcs,7,10000000,256,0.297013,20294949
pcs,8,10000000,256,0.278318,19870802
pcs,9,10000000,256,0.277998,21597434
pcs,10,10000000,256,0.263832,20961565
pcs,11,10000000,256,0.253176,20806773
pcs,12,10000000,256,0.243518,20615977
pcs,1,10000000,256,0.213843,1462455
pcs,2,10000000,256,0.493248,17785818
pcs,3,10000000,256,0.375976,15640605
pcs,4,10000000,256,0.396419,22061732
pcs,5,10000000,256,0.334440,18770902
pcs,6,10000000,256,0.336580,23069743
pcs,7,10000000,256,0.301119,20724830
pcs,8,10000000,256,0.294593,21647434
pcs,9,10000000,256,0.276231,20644876
pcs,10,10000000,256,0.262286,21173867
pcs,11,10000000,256,0.253044,21123011
pcs,12,10000000,256,0.243357,19386899
prs,1,10000000,256,1.704120,1283975
prs,2,10000000,256,1.289836,1310317
prs,3,10000000,256,1.204446,1338516
prs,4,10000000,256,1.122851,1402828
prs,5,10000000,256,1.106589,1379831
prs,6,10000000,256,1.089192,1391075
prs,7,10000000,256,1.080565,1405515
prs,8,10000000,256,1.049844,1419521
prs,9,10000000,256,1.036097,1427059
prs,10,10000000,256,1.031754,1454009
prs,11,10000000,256,1.025334,1426532
prs,12,10000000,256,1.037623,1470751
prs,1,10000000,256,1.695530,1272297
prs,2,10000000,256,1.306706,1315845
prs,3,10000000,256,1.200455,1334601
prs,4,10000000,256,1.109640,1402723
prs,5,10000000,256,1.094010,1381644
prs,6,10000000,256,1.076264,1389398
prs,7,10000000,256,1.068128,1395503
prs,8,10000000,256,1.037569,1389998
prs,9,10000000,256,1.047411,1443212
prs,10,10000000,256,1.032056,1453474
prs,11,10000000,256,1.038355,1461428
prs,12,10000000,256,1.024773,1456463
prs,1,10000000,256,1.703576,1268091
prs,2,10000000,256,1.289532,1315025
prs,3,10000000,256,1.206157,1338814
prs,4,10000000,256,1.109401,1396391
prs,5,10000000,256,1.106600,1390382
prs,6,10000000,256,1.090266,1399230
prs,7,10000000,256,1.078401,1393107
prs,8,10000000,256,1.036020,1397610
prs,9,10000000,256,1.037077,1415814
prs,10,10000000,256,1.045056,1459296
prs,11,10000000,256,1.025758,1434558
prs,12,10000000,256,1.026049,1467452
pqs,1,10000000,2046,1.927229,720974
pqs,2,10000000,2046,1.040767,760739
pqs,3,10000000,2046,0.774372,778942
pqs,4,10000000,2046,0.639184,808208
pqs,5,10000000,2046,0.564964,815350
pqs,6,10000000,2046,0.516710,835175
pqs,7,10000000,2046,0.483404,853307
pqs,8,10000000,2046,0.453045,849257
pqs,9,10000000,2046,0.435935,865162
pqs,10,10000000,2046,0.420332,896167
pqs,11,10000000,2046,0.410584,886542
pqs,12,10000000,2046,0.399415,905683
pqs,1,10000000,2046,1.922444,736251
pqs,2,10000000,2046,1.043807,755937
pqs,3,10000000,2046,0.778761,777917
pqs,4,10000000,2046,0.640690,783091
pqs,5,10000000,2046,0.564491,781686
pqs,6,10000000,2046,0.517474,832143
pqs,7,10000000,2046,0.480878,841439
pqs,8,10000000,2046,0.461971,854453
pqs,9,10000000,2046,0.437832,885659
pqs,10,10000000,2046,0.418581,886986
pqs,11,10000000,2046,0.406716,886928
pqs,12,10000000,2046,0.396060,885948
pqs,1,10000000,2046,1.927345,732695
pqs,2,10000000,2046,1.044057,759057
pqs,3,10000000,2046,0.801513,777346
pqs,4,10000000,2046,0.643348,814739
pqs,5,10000000,2046,0.562695,809710
pqs,6,10000000,2046,0.513963,810755
pqs,7,10000000,2046,0.483297,844873
pqs,8,10000000,2046,0.454556,866554
pqs,9,10000000,2046,0.438459,892995
pqs,10,10000000,2046,0.417842,863138
pqs,11,10000000,2046,0.406239,857346
pqs,12,10000000,2046,0.397149,900619
pms,1,10000000,2046,3.146152,2598815
pms,2,10000000,2046,1.671904,2714375
pms,3,10000000,2046,1.117162,2896349
pms,4,10000000,2046,0.837152,2960115
pms,5,10000000,2046,0.670501,3044420
pms,6,10000000,2046,0.560517,3202725
pms,7,10000000,2046,0.480806,3304234
pms,8,10000000,2046,0.422091,3399263
pms,9,10000000,2046,0.376694,3433587
pms,10,10000000,2046,0.340987,3643613
pms,11,10000000,2046,0.310104,3600442
pms,12,10000000,2046,0.286528,3863963
pms,1,10000000,2046,3.144292,2612100
pms,2,10000000,2046,1.673129,2715349
pms,3,10000000,2046,1.117656,2874180
pms,4,10000000,2046,0.839537,2990172
pms,5,10000000,2046,0.670198,3064829
pms,6,10000000,2046,0.560513,3194286
pms,7,10000000,2046,0.481655,3352650
pms,8,10000000,2046,0.422563,3355287
pms,9,10000000,2046,0.376861,3487363
pms,10,10000000,2046,0.339747,3528154
pms,11,10000000,2046,0.310133,3674314
pms,12,10000000,2046,0.285717,3789618
pms,1,10000000,2046,3.137075,2607155
pms,2,10000000,2046,1.671450,2710890
pms,3,10000000,2046,1.117411,2883322
pms,4,10000000,2046,0.838927,2984924
pms,5,10000000,2046,0.671618,3042338
pms,6,10000000,2046,0.560779,3181660
pms,7,10000000,2046,0.481045,3240483
pms,8,10000000,2046,0.422988,3377898
pms,9,10000000,2046,0.376013,3491028
pms,10,10000000,2046,0.341165,3642150
pms,11,10000000,2046,0.309941,3586376
pms,12,10000000,2046,0.285660,3749947
pcs,1,10000000,2046,0.321037,2254373
pcs,2,10000000,2046,0.438743,12989346
pcs,3,10000000,2046,0.281039,9699103
pcs,4,10000000,2046,0.257492,13709723
pcs,5,10000000,2046,0.219609,11824868
pcs,6,10000000,2046,0.192954,13354576
pcs,7,10000000,2046,0.162417,12290688
pcs,8,10000000,2046,0.148467,12150656
pcs,9,10000000,2046,0.139416,11851026
pcs,10,10000000,2046,0.129617,11263617
pcs,11,10000000,2046,0.132588,12897529
pcs,12,10000000,2046,0.125900,12822751
pcs,1,10000000,2046,0.306674,2259971
pcs,2,10000000,2046,0.445345,12922514
pcs,3,10000000,2046,0.294573,11470034
pcs,4,10000000,2046,0.256331,13226872
pcs,5,10000000,2046,0.221947,13316589
pcs,6,10000000,2046,0.187559,12806514
pcs,7,10000000,2046,0.155773,10573807
pcs,8,10000000,2046,0.144672,9137079
pcs,9,10000000,2046,0.139137,12767139
pcs,10,10000000,2046,0.130581,11354415
pcs,11,10000000,2046,0.129205,12518462
pcs,12,10000000,2046,0.129514,12499441
pcs,1,10000000,2046,0.309212,2262901
pcs,2,10000000,2046,0.443441,12630883
pcs,3,10000000,2046,0.289858,11264885
pcs,4,10000000,2046,0.256505,13370134
pcs,5,10000000,2046,0.189086,8600769
pcs,6,10000000,2046,0.198130,12840642
pcs,7,10000000,2046,0.164771,11645598
pcs,8,10000000,2046,0.178429,11835662
pcs,9,10000000,2046,0.142811,12892912
pcs,10,10000000,2046,0.132063,12672703
pcs,11,10000000,2046,0.134383,12065033
pcs,12,10000000,2046,0.134245,12772169
prs,1,10000000,2046,1.954357,1231629
prs,2,10000000,2046,1.384102,1247767
prs,3,10000000,2046,1.224708,1277837
prs,4,10000000,2046,1.101752,1296349
prs,5,10000000,2046,1.080847,1330283
prs,6,10000000,2046,1.049613,1306925
prs,7,10000000,2046,1.032676,1316635
prs,8,10000000,2046,0.996715,1349976
prs,9,10000000,2046,0.978631,1374131
prs,10,10000000,2046,0.971961,1370667
prs,11,10000000,2046,0.962312,1371732
prs,12,10000000,2046,0.959120,1395378
prs,1,10000000,2046,1.960986,1237176
prs,2,10000000,2046,1.369616,1250232
prs,3,10000000,2046,1.225596,1268500
prs,4,10000000,2046,1.100823,1328084
prs,5,10000000,2046,1.080098,1327351
prs,6,10000000,2046,1.039905,1324041
prs,7,10000000,2046,1.022978,1343265
prs,8,10000000,2046,0.984149,1360687
prs,9,10000000,2046,0.978779,1395509
prs,10,10000000,2046,0.983606,1401364
prs,11,10000000,2046,0.962174,1376005
prs,12,10000000,2046,0.958617,1404947
prs,1,10000000,2046,1.961006,1237173
prs,2,10000000,2046,1.382753,1250746
prs,3,10000000,2046,1.223988,1272393
prs,4,10000000,2046,1.111823,1350780
prs,5,10000000,2046,1.067213,1340960
prs,6,10000000,2046,1.039288,1326359
prs,7,10000000,2046,1.023203,1352309
prs,8,10000000,2046,0.985200,1353205
prs,9,10000000,2046,0.988968,1367887
prs,10,10000000,2046,0.983095,1382507
prs,11,10000000,2046,0.974590,1393554
prs,12,10000000,2046,0.957772,1382199
pqs,1,10000000,32768,3.140739,764886
pqs,2,10000000,32768,1.746654,780405
pqs,3,10000000,32768,1.237671,800331
pqs,4,10000000,32768,0.972324,808846
pqs,5,10000000,32768,0.821592,833044
pqs,6,10000000,32768,0.723112,853544
pqs,7,10000000,32768,0.651452,855106
pqs,8,10000000,32768,0.598779,871297
pqs,9,10000000,32768,0.557472,889196
pqs,10,10000000,32768,0.526137,891052
pqs,11,10000000,32768,0.498407,911928
pqs,12,10000000,32768,0.476918,913522
pqs,1,10000000,32768,3.127296,746020
pqs,2,10000000,32768,1.750087,784640
pqs,3,10000000,32768,1.239929,793110
pqs,4,10000000,32768,0.970891,828602
pqs,5,10000000,32768,0.823235,840431
pqs,6,10000000,32768,0.723153,842335
pqs,7,10000000,32768,0.652058,853352
pqs,8,10000000,32768,0.599480,874739
pqs,9,10000000,32768,0.560049,898689
pqs,10,10000000,32768,0.524912,887203
pqs,11,10000000,32768,0.498683,894757
pqs,12,10000000,32768,0.488993,1015340
pqs,1,10000000,32768,3.127730,747133
pqs,2,10000000,32768,1.742769,779704
pqs,3,10000000,32768,1.222079,792252
pqs,4,10000000,32768,0.970917,815543
pqs,5,10000000,32768,0.826724,835257
pqs,6,10000000,32768,0.722935,843125
pqs,7,10000000,32768,0.652634,860002
pqs,8,10000000,32768,0.599647,877856
pqs,9,10000000,32768,0.559630,899512
pqs,10,10000000,32768,0.525825,898855
pqs,11,10000000,32768,0.498570,915874
pqs,12,10000000,32768,0.507972,958358
pms,1,10000000,32768,3.492309,2215835
pms,2,10000000,32768,1.868715,2140053
pms,3,10000000,32768,1.248035,2271540
pms,4,10000000,32768,0.935834,2440132
pms,5,10000000,32768,0.751498,2453736
pms,6,10000000,32768,0.626501,2509715
pms,7,10000000,32768,0.537308,2544802
pms,8,10000000,32768,0.469189,2580264
pms,9,10000000,32768,0.417944,2637242
pms,10,10000000,32768,0.377803,2788362
pms,11,10000000,32768,0.343167,2733927
pms,12,10000000,32768,0.315885,2837917
pms,1,10000000,32768,3.494268,2228938
pms,2,10000000,32768,1.866049,2107397
pms,3,10000000,32768,1.249534,2265383
pms,4,10000000,32768,0.933943,2414385
pms,5,10000000,32768,0.748978,2425402
pms,6,10000000,32768,0.624615,2453175
pms,7,10000000,32768,0.535774,2550447
pms,8,10000000,32768,0.470114,2518967
pms,9,10000000,32768,0.419220,2705081
pms,10,10000000,32768,0.377724,2771159
pms,11,10000000,32768,0.343727,2830584
pms,12,10000000,32768,0.315962,2842817
pms,1,10000000,32768,3.476326,2018770
pms,2,10000000,32768,1.866299,2097912
pms,3,10000000,32768,1.247303,2277253
